2025-02-24 21:29:57 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-24 22:12:46 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-02-24 22:14:31 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-24 22:14:31 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 31326 (/Users/akai/Documents/GitHub/vue-zero-admin-api/zero-admin/target/classes started by akai in /Users/akai/Documents/GitHub/vue-zero-admin-api)
2025-02-24 22:14:31 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-24 22:14:33 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-24 22:14:34 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-24 22:14:34 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-24 22:14:57 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-24 22:14:57 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 31492 (/Users/akai/Documents/GitHub/vue-zero-admin-api/zero-admin/target/classes started by akai in /Users/akai/Documents/GitHub/vue-zero-admin-api)
2025-02-24 22:14:57 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-24 22:14:59 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-24 22:14:59 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-24 22:14:59 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-24 22:19:19 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-24 22:19:19 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 33466 (/Users/akai/Documents/GitHub/vue-zero-admin-api/zero-admin/target/classes started by akai in /Users/akai/Documents/GitHub/vue-zero-admin-api)
2025-02-24 22:19:19 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-24 22:19:21 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-24 22:19:22 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-24 22:19:22 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-24 22:19:53 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-24 22:19:53 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 33711 (/Users/akai/Documents/GitHub/vue-zero-admin-api/zero-admin/target/classes started by akai in /Users/akai/Documents/GitHub/vue-zero-admin-api)
2025-02-24 22:19:53 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-24 22:19:55 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-24 22:19:55 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-24 22:19:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-24 22:23:21 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-24 22:23:21 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 35296 (/Users/akai/Documents/GitHub/vue-zero-admin-api/zero-admin/target/classes started by akai in /Users/akai/Documents/GitHub/vue-zero-admin-api)
2025-02-24 22:23:21 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-24 22:23:23 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-24 22:23:24 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-24 22:23:24 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-24 22:23:24 [main] INFO  com.zaxxer.hikari.pool.HikariPool - postgres - Added connection org.postgresql.jdbc.PgConnection@49741274
2025-02-24 22:23:24 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Start completed.
2025-02-24 22:23:24 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [postgres] success
2025-02-24 22:23:24 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [postgres]
2025-02-24 22:23:26 [main] INFO  org.redisson.Version - Redisson 3.45.0
2025-02-24 22:23:31 [main] INFO  c.z.a.b.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-02-24 22:23:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-02-24 22:23:31 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown initiated...
2025-02-24 22:23:31 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown completed.
2025-02-24 22:23:31 [main] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [postgres] success,
2025-02-24 22:23:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-02-25 01:14:20 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-25 01:14:20 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 18978 (/Users/akai/Documents/GitHub/work/vue-zero-admin-api/zero-admin/target/classes started by akai in /Users/akai/Documents/GitHub/work/vue-zero-admin-api)
2025-02-25 01:14:20 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-25 01:14:21 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-25 01:14:21 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-25 01:14:21 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-25 01:14:25 [main] INFO  com.zaxxer.hikari.pool.HikariPool - postgres - Added connection org.postgresql.jdbc.PgConnection@5dc7391e
2025-02-25 01:14:25 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Start completed.
2025-02-25 01:14:25 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [postgres] success
2025-02-25 01:14:25 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [postgres]
2025-02-25 01:14:26 [main] INFO  org.redisson.Version - Redisson 3.45.0
2025-02-25 01:14:26 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for localhost/127.0.0.1:6379
2025-02-25 01:14:26 [redisson-netty-1-20] INFO  o.r.connection.ConnectionsHolder - 24 connections initialized for localhost/127.0.0.1:6379
2025-02-25 01:14:26 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-02-25 01:14:26 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-02-25 01:14:26 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-02-25 01:14:26 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-02-25 01:14:26 [main] INFO  com.zero.admin.AdminApplication - Started AdminApplication in 7.004 seconds (process running for 7.386)
2025-02-25 01:14:26 [main] INFO  c.z.a.b.s.listener.SseTopicListener - 初始化SSE主题订阅监听器成功
2025-02-25 01:14:27 [RMI TCP Connection(2)-192.168.5.114] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.18.Final
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  c.z.a.b.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown initiated...
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown completed.
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [postgres] success,
2025-02-25 01:16:07 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-02-26 10:34:27 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-26 10:34:27 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 58982 (/Users/w9048055/Documents/gitee/vue-zero-admin-api/zero-admin/target/classes started by w9048055 in /Users/w9048055/Documents/gitee/vue-zero-admin-api)
2025-02-26 10:34:27 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-26 10:34:33 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-26 10:34:33 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-26 10:34:33 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-26 10:34:33 [main] INFO  com.zaxxer.hikari.pool.HikariPool - postgres - Added connection org.postgresql.jdbc.PgConnection@79631db0
2025-02-26 10:34:33 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Start completed.
2025-02-26 10:34:33 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [postgres] success
2025-02-26 10:34:33 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [postgres]
2025-02-26 10:34:36 [main] INFO  org.redisson.Version - Redisson 3.45.0
2025-02-26 10:34:36 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for localhost/127.0.0.1:6379
2025-02-26 10:34:37 [redisson-netty-1-20] INFO  o.r.connection.ConnectionsHolder - 24 connections initialized for localhost/127.0.0.1:6379
2025-02-26 10:34:39 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-02-26 10:34:39 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-02-26 10:34:39 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-02-26 10:34:39 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-02-26 10:34:39 [main] INFO  com.zero.admin.AdminApplication - Started AdminApplication in 12.67 seconds (process running for 13.614)
2025-02-26 10:34:39 [main] INFO  c.z.a.b.s.listener.SseTopicListener - 初始化SSE主题订阅监听器成功
2025-02-26 10:34:40 [RMI TCP Connection(4)-10.101.195.199] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-02-26 11:23:55 [undertow-0] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:23:56 [undertow-0] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[626]毫秒
2025-02-26 11:24:00 [undertow-1] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:24:00 [undertow-1] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[114]毫秒
2025-02-26 11:24:11 [undertow-2] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:24:11 [undertow-2] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[70]毫秒
2025-02-26 11:24:38 [undertow-3] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /auth/captcha],无参数
2025-02-26 11:24:38 [undertow-3] INFO  c.z.a.b.r.aspectj.RateLimiterAspect - 限制令牌 => 10, 剩余令牌 => 9, 缓存key => 'global:rate_limit:/auth/captcha:0:0:0:0:0:0:0:1:'
2025-02-26 11:24:40 [undertow-3] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /auth/captcha],耗时:[2386]毫秒
2025-02-26 11:24:50 [undertow-4] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /auth/login],参数类型[json],参数:[{"username":"admin","password":"admin123","code":"11","rememberMe":true,"clientId":"e5cd7e4891bf95d1d19206ce24a7b32e","grantType":"password","tenantId":"000000","uuid":"f625ee6415674f15a20803f91d8dedb3"}]
2025-02-26 11:24:51 [async-0] INFO  c.z.a.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][????]
2025-02-26 11:24:51 [undertow-4] INFO  c.z.a.w.listener.UserActionListener - user doLogin, userId:sys_user:1, token:e4d60186-1f8c-4624-8d25-4051727abf20
2025-02-26 11:24:51 [undertow-4] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /auth/login],耗时:[786]毫秒
2025-02-26 11:24:59 [undertow-5] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:24:59 [undertow-5] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[90]毫秒
2025-02-26 11:30:03 [undertow-6] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:30:03 [undertow-6] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[107]毫秒
2025-02-26 11:30:29 [undertow-7] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:30:29 [undertow-7] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[147]毫秒
2025-02-26 11:37:50 [undertow-8] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:37:50 [undertow-8] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[102]毫秒
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.18.Final
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  c.z.a.b.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown initiated...
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown completed.
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [postgres] success,
2025-02-26 11:38:11 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-02-26 11:38:25 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-02-26 11:38:25 [main] INFO  com.zero.admin.AdminApplication - Starting AdminApplication using Java 21.0.6 with PID 71576 (/Users/w9048055/Documents/gitee/vue-zero-admin-api/zero-admin/target/classes started by w9048055 in /Users/w9048055/Documents/gitee/vue-zero-admin-api)
2025-02-26 11:38:25 [main] INFO  com.zero.admin.AdminApplication - The following 1 profile is active: "dev"
2025-02-26 11:38:32 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-02-26 11:38:32 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-02-26 11:38:32 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Starting...
2025-02-26 11:38:33 [main] INFO  com.zaxxer.hikari.pool.HikariPool - postgres - Added connection org.postgresql.jdbc.PgConnection@1fcfcf37
2025-02-26 11:38:33 [main] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Start completed.
2025-02-26 11:38:33 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [postgres] success
2025-02-26 11:38:33 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [postgres]
2025-02-26 11:38:35 [main] INFO  org.redisson.Version - Redisson 3.45.0
2025-02-26 11:38:35 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for localhost/127.0.0.1:6379
2025-02-26 11:38:35 [redisson-netty-1-20] INFO  o.r.connection.ConnectionsHolder - 24 connections initialized for localhost/127.0.0.1:6379
2025-02-26 11:38:36 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-02-26 11:38:36 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-02-26 11:38:36 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-02-26 11:38:36 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-02-26 11:38:36 [main] INFO  com.zero.admin.AdminApplication - Started AdminApplication in 12.262 seconds (process running for 15.651)
2025-02-26 11:38:36 [main] INFO  c.z.a.b.s.listener.SseTopicListener - 初始化SSE主题订阅监听器成功
2025-02-26 11:38:47 [undertow-0] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-02-26 11:38:47 [undertow-0] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:38:48 [undertow-0] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[697]毫秒
2025-02-26 11:41:53 [undertow-1] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:41:53 [undertow-1] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[208]毫秒
2025-02-26 11:43:00 [undertow-2] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:49:16 [undertow-3] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:49:16 [undertow-2] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[376484]毫秒
2025-02-26 11:49:23 [undertow-3] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[6961]毫秒
2025-02-26 11:49:26 [undertow-4] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:49:37 [undertow-5] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2025-02-26 11:50:09 [undertow-5] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[31738]毫秒
2025-02-26 11:50:09 [undertow-4] INFO  c.z.a.b.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[42874]毫秒
2025-02-26 11:50:09 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.18.Final
2025-02-26 11:50:09 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2025-02-26 11:50:09 [SpringApplicationShutdownHook] INFO  c.z.a.b.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-02-26 11:50:09 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-02-26 11:50:09 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown initiated...
2025-02-26 11:50:09 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - postgres - Shutdown completed.
2025-02-26 11:50:09 [SpringApplicationShutdownHook] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [postgres] success,
